CMS Certification Number (CCN),Provider Name,Address Line 1,City/Town,State,ZIP Code,County/Parish,Telephone Number,CMS Region,Measure Code,Score,Footnote,Start Date,End Date,Measure Date Range,LOCATION1
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_001_03_DENOMINATOR,137,-,01/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_001_03_NUMERATOR,135,-,01/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_001_03_OBS_RATE,98.5,-,01/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_004_01_PPR_PD_COMP_PERF,No Different than the National Rate,-,10/01/2020,09/30/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_004_01_PPR_PD_OBS,6.41,-,10/01/2020,09/30/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_004_01_PPR_PD_OBS_READM,15,-,10/01/2020,09/30/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_004_01_PPR_PD_RSRR,8.67,-,10/01/2020,09/30/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_004_01_PPR_PD_RSRR_2_5,6.25,-,10/01/2020,09/30/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_004_01_PPR_PD_RSRR_97_5,11.7,-,10/01/2020,09/30/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_004_01_PPR_PD_VOLUME,234,-,10/01/2020,09/30/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_005_02_DTC_COMP_PERF,Better than the National Rate,-,10/01/2020,09/30/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_005_02_DTC_NUMBER,116,-,10/01/2020,09/30/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_005_02_DTC_OBS_RATE,63.74,-,10/01/2020,09/30/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_005_02_DTC_RS_RATE,62.2,-,10/01/2020,09/30/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_005_02_DTC_RS_RATE_2_5,55.38,-,10/01/2020,09/30/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_005_02_DTC_RS_RATE_97_5,68.26,-,10/01/2020,09/30/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_005_02_DTC_VOLUME,182,-,10/01/2020,09/30/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_006_01_MSPB_NUMB,215,-,10/01/2020,09/30/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_006_01_MSPB_SCORE,0.93,-,10/01/2020,09/30/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_007_02_DENOMINATOR,137,-,01/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_007_02_NUMERATOR,125,-,01/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_007_02_OBS_RATE,91.2,-,01/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_013_02_DENOMINATOR,137,-,01/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_013_02_NUMERATOR,0,-,01/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_013_02_OBS_RATE,0,-,01/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_022_04_DENOMINATOR,95,-,01/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_022_04_OBS_CHG_SFCR_SCORE,8.2,-,01/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_022_04_ADJ_CHG_SFCR_SCORE,8,-,01/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_023_04_DENOMINATOR,95,-,01/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_023_04_OBS_CHG_MOBL_SCORE,17.8,-,01/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_023_04_ADJ_CHG_MOBL_SCORE,16.4,-,01/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_024_04_DENOMINATOR,95,-,01/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_024_04_NUMERATOR,51,-,01/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_024_04_OBS_RATE,53.7,-,01/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_025_04_DENOMINATOR,95,-,01/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_025_04_NUMERATOR,37,-,01/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_025_04_OBS_RATE,38.9,-,01/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_038_02_DENOMINATOR,137,-,01/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_038_02_NUMERATOR,0,-,01/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_038_02_OBS_RATE,0,-,01/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_038_02_ADJ_RATE,0,-,01/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_039_01_HAI_NUMBER,11,-,10/01/2021,09/30/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_039_01_HAI_VOLUME,128,-,10/01/2021,09/30/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_039_01_HAI_OBS_RATE,8.59,-,10/01/2021,09/30/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_039_01_HAI_RS_RATE,8.26,-,10/01/2021,09/30/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_039_01_HAI_RS_RATE_2_5,5.14,-,10/01/2021,09/30/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_039_01_HAI_RS_RATE_97_5,13.18,-,10/01/2021,09/30/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_039_01_HAI_COMP_PERF,No Different than the National Rate,-,10/01/2021,09/30/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_040_01_DENOMINATOR,99,-,10/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_040_01_NUMERATOR,79,-,10/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_040_01_OBS_RATE,79.8,-,10/01/2022,12/31/2022,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_041_01_DENOMINATOR,104,-,10/01/2022,03/31/2023,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_041_01_NUMERATOR,68,-,10/01/2022,03/31/2023,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15032,DIVERSICARE OF FOLEY,1701 NORTH ALSTON STREET,FOLEY,AL,36535,Baldwin,(251)943-2781,4,S_041_01_OBS_RATE,65.4,-,10/01/2022,03/31/2023,-,"1701 NORTH ALSTON STREET, FOLEY, AL, 36535"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_001_03_DENOMINATOR,70,-,01/01/2022,12/31/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_001_03_NUMERATOR,70,-,01/01/2022,12/31/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_001_03_OBS_RATE,100,-,01/01/2022,12/31/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_004_01_PPR_PD_COMP_PERF,No Different than the National Rate,-,10/01/2020,09/30/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_004_01_PPR_PD_OBS,9.72,-,10/01/2020,09/30/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_004_01_PPR_PD_OBS_READM,7,-,10/01/2020,09/30/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_004_01_PPR_PD_RSRR,10.29,-,10/01/2020,09/30/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_004_01_PPR_PD_RSRR_2_5,7.23,-,10/01/2020,09/30/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_004_01_PPR_PD_RSRR_97_5,14.58,-,10/01/2020,09/30/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_004_01_PPR_PD_VOLUME,72,-,10/01/2020,09/30/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_005_02_DTC_COMP_PERF,No Different than the National Rate,-,10/01/2020,09/30/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_005_02_DTC_NUMBER,18,-,10/01/2020,09/30/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_005_02_DTC_OBS_RATE,39.13,-,10/01/2020,09/30/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_005_02_DTC_RS_RATE,47.63,-,10/01/2020,09/30/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_005_02_DTC_RS_RATE_2_5,34.17,-,10/01/2020,09/30/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_005_02_DTC_RS_RATE_97_5,60.96,-,10/01/2020,09/30/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_005_02_DTC_VOLUME,46,-,10/01/2020,09/30/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_006_01_MSPB_NUMB,74,-,10/01/2020,09/30/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_006_01_MSPB_SCORE,1.14,-,10/01/2020,09/30/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_007_02_DENOMINATOR,65,-,01/01/2022,12/31/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_007_02_NUMERATOR,65,-,01/01/2022,12/31/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_007_02_OBS_RATE,100,-,01/01/2022,12/31/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_013_02_DENOMINATOR,65,-,01/01/2022,12/31/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_013_02_NUMERATOR,1,-,01/01/2022,12/31/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_013_02_OBS_RATE,1.5,-,01/01/2022,12/31/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_022_04_DENOMINATOR,46,-,01/01/2022,12/31/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_022_04_OBS_CHG_SFCR_SCORE,5.5,-,01/01/2022,12/31/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_022_04_ADJ_CHG_SFCR_SCORE,6.2,-,01/01/2022,12/31/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_023_04_DENOMINATOR,46,-,01/01/2022,12/31/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_023_04_OBS_CHG_MOBL_SCORE,8.7,-,01/01/2022,12/31/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_023_04_ADJ_CHG_MOBL_SCORE,9.3,-,01/01/2022,12/31/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_024_04_DENOMINATOR,46,-,01/01/2022,12/31/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_024_04_NUMERATOR,18,-,01/01/2022,12/31/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_024_04_OBS_RATE,39.1,-,01/01/2022,12/31/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_025_04_DENOMINATOR,46,-,01/01/2022,12/31/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_025_04_NUMERATOR,11,-,01/01/2022,12/31/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_025_04_OBS_RATE,23.9,-,01/01/2022,12/31/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_038_02_DENOMINATOR,65,-,01/01/2022,12/31/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_038_02_NUMERATOR,1,-,01/01/2022,12/31/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_038_02_OBS_RATE,1.5,-,01/01/2022,12/31/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_038_02_ADJ_RATE,1.5,-,01/01/2022,12/31/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_039_01_HAI_NUMBER,4,-,10/01/2021,09/30/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_039_01_HAI_VOLUME,49,-,10/01/2021,09/30/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_039_01_HAI_OBS_RATE,8.16,-,10/01/2021,09/30/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
15034,"HUNTER CREEK HEALTH AND REHABILITATION, LLC",3200 HUNTER CREEK RD,NORTHPORT,AL,35473,Tuscaloosa,(205)339-5900,4,S_039_01_HAI_RS_RATE,7.01,-,10/01/2021,09/30/2022,-,"3200 HUNTER CREEK RD, NORTHPORT, AL, 35473"
