Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Provider Phone Number,County,Submitted Data,Passed Quality Assurance Check,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Residents Hospitalizations with Confirmed COVID-19,Residents Hospitalizations with Confirmed COVID-19 and Up to Date with Vaccines,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,"Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents","Number of Residents who are Up to Date on COVID-19 Vaccinations, 14 Days or More Before Positive Test",Number of Residents Staying in this Facility for At Least 1 Day This Week,Number of All Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week,Number of All Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week who Received a Completed COVID-19 Vaccination at Any Time,Recent Percentage of Current Healthcare Personnel who Received a Completed COVID-19 Vaccination at Any Time,Percentage of Current Healthcare Personnel who Received a Completed COVID-19 Vaccination at Any Time,Number of Residents Staying in this Facility for At Least 1 Day This Week Up to Date with COVID-19 Vaccines,Recent Percentage of Current Residents Up to Date with COVID-19 Vaccines,Percentage of Current Residents Up to Date with COVID-19 Vaccines,Number of Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week Up to Date with COVID-19 Vaccines,Recent Percentage of Current Healthcare Personnel Up to Date with COVID-19 Vaccines,Percentage of Current Healthcare Personnel Up to Date with COVID-19 Vaccines
03/06/2022,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,87,0,22,0,3,99,86,0,0,0,78,0,0,1011.63,34.88,,84,96,76,,79.167,3,,0,21,,0
03/13/22,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,87,0,22,0,3,99,85,0,0,0,78,0,0,1023.53,35.29,,85,96,76,,79.167,3,,0,21,,0
03/20/22,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,87,0,22,0,3,99,457,0,0,0,78,0,0,190.37,6.56,,85,96,76,,79.167,3,,0,21,,0
03/27/22,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,87,0,22,0,3,99,88,0,0,0,78,0,0,988.64,34.09,,89,96,76,,79.167,3,,0,21,,0
04/03/2022,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,87,1,23,0,3,99,89,0,0,0,78,0,0,977.53,33.71,,88,135,111,,82.222,3,,0,21,,0
04/10/2022,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,87,0,23,0,3,99,87,0,0,1,79,0,0,1000,34.48,,87,135,112,,82.963,3,,0,3,,0
04/17/22,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,87,0,23,0,3,99,90,0,0,0,79,0,0,966.67,33.33,,88,135,112,,82.963,3,,0,3,,0
04/24/22,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,87,1,24,0,3,99,94,0,0,0,79,0,0,925.53,31.91,,94,130,108,,83.077,3,,0,3,,0
05/01/2022,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,87,0,24,0,3,99,95,0,0,0,79,0,0,915.79,31.58,,94,130,108,,83.077,3,,0,3,,0
05/08/2022,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,1,88,0,24,0,3,99,95,0,0,1,80,10.53,0,926.32,31.58,,94,130,108,,83.077,3,,0,3,,0
05/15/22,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,1,25,0,3,99,94,0,0,2,82,0,0,936.17,31.91,,93,142,117,,82.394,4,,0,3,,0
05/22/22,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,1,26,0,3,99,93,0,0,1,83,0,0,946.24,32.26,,92,142,118,,83.099,4,,0,3,,0
05/29/22,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,0,26,0,3,99,93,0,0,1,84,0,0,946.24,32.26,3,93,143,118,,82.517,3,,0,3,,0
06/05/2022,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,1,27,0,3,99,91,0,0,0,84,0,0,967.03,32.97,0,91,142,117,,82.394,61,,67.033,43,,30.282
06/12/2022,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,0,27,0,3,99,91,0,0,0,84,0,0,967.03,32.97,,91,142,117,,82.394,60,,65.934,43,,30.282
06/19/22,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,0,27,0,3,99,91,0,0,0,84,0,0,967.03,32.97,,90,142,117,,82.394,59,,65.556,43,,30.282
06/26/22,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,0,27,0,3,99,92,0,0,0,84,0,0,956.52,32.61,,93,142,117,,82.394,60,,64.516,43,,30.282
07/03/2022,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,1,28,0,3,99,90,0,0,0,84,0,0,977.78,33.33,,89,136,114,,83.824,69,,77.528,40,,29.412
07/10/2022,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,0,28,0,3,99,89,0,0,0,84,0,0,988.76,33.71,,92,136,114,,83.824,69,,75,40,,29.412
07/17/22,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,0,28,0,3,99,92,0,0,1,85,0,0,956.52,32.61,,88,136,114,,83.824,66,,75,40,,29.412
07/24/22,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,1,29,0,3,99,89,0,0,0,85,0,0,988.76,33.71,,89,134,112,,83.582,66,,74.157,40,,29.851
07/31/22,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,0,29,0,3,99,88,0,0,0,85,0,0,1000,34.09,,89,134,112,,83.582,66,,74.157,40,,29.851
08/07/2022,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,0,29,0,3,99,88,0,0,0,85,0,0,1000,34.09,,90,134,112,,83.582,66,,73.333,40,,29.851
08/14/22,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,0,29,0,3,99,86,0,0,0,85,0,0,1023.26,34.88,,88,130,109,,83.846,66,,75,40,,30.769
08/21/22,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,0,29,0,3,99,88,0,0,0,85,0,0,1000,34.09,,91,130,109,,83.846,66,,72.527,40,,30.769
08/28/22,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,0,29,0,3,99,91,0,0,0,85,0,0,967.03,32.97,,89,136,115,,84.559,60,,67.416,40,,29.412
09/04/2022,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,0,29,0,3,99,89,0,0,1,86,0,0,988.76,33.71,,88,136,115,,84.559,66,,75,40,,29.412
09/11/2022,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,0,29,0,3,99,89,0,0,0,86,0,0,988.76,33.71,,86,136,115,,84.559,68,,79.07,40,,29.412
09/18/22,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,0,29,0,3,99,94,0,0,0,86,0,0,936.17,31.91,,97,136,115,,84.559,34,,35.052,40,,29.412
09/25/22,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,0,29,0,3,99,87,0,0,0,86,0,0,1011.49,34.48,0,89,136,115,,84.559,26,,29.213,40,,29.412
10/02/2022,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,0,29,0,3,99,88,0,0,0,86,0,0,1000,34.09,0,88,136,115,,84.559,26,,29.545,40,,29.412
10/09/2022,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,0,29,0,3,99,87,0,0,0,86,0,0,1011.49,34.48,0,86,136,115,,84.559,26,,30.233,40,,29.412
10/16/22,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,0,29,0,3,99,83,0,0,0,86,0,0,1060.24,36.14,0,84,136,115,,84.559,26,,30.952,40,,29.412
10/23/22,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,0,29,0,3,99,92,0,0,0,86,0,0,956.52,32.61,0,92,136,115,,84.559,14,,15.217,40,,29.412
10/30/22,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,0,29,0,3,99,93,0,0,0,86,0,0,946.24,32.26,0,93,136,115,,84.559,14,,15.054,40,,29.412
11/06/2022,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,0,29,0,3,99,93,0,0,0,86,0,0,946.24,32.26,0,93,136,115,,84.559,2,,2.151,40,,29.412
11/13/22,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,0,29,0,3,99,93,0,0,0,86,0,0,946.24,32.26,0,93,136,115,,84.559,2,,2.151,2,,1.471
11/20/22,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,0,29,0,3,99,92,0,0,0,86,0,0,956.52,32.61,0,92,136,115,,84.559,2,,2.174,2,,1.471
11/27/22,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,88,0,29,0,3,99,91,0,0,0,86,0,0,967.03,32.97,1,91,136,115,,84.559,2,,2.198,2,,1.471
12/04/2022,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,1,89,0,29,0,3,99,91,0,0,0,86,10.99,0,978.02,32.97,0,90,147,126,,85.714,2,,2.222,3,,2.041
12/11/2022,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,89,0,29,0,3,99,88,0,0,0,86,0,0,1011.36,34.09,0,90,147,126,,85.714,12,,13.333,13,,8.844
12/18/22,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,89,0,29,0,3,99,89,0,0,0,86,0,0,1000,33.71,0,92,147,126,,85.714,13,,14.13,13,,8.844
12/25/22,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,89,0,29,0,3,99,93,0,0,0,86,0,0,956.99,32.26,0,93,147,126,,85.714,14,,15.054,14,,9.524
01/01/2023,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,89,0,29,0,3,99,96,0,0,2,88,0,0,927.08,31.25,0,96,147,126,,85.714,16,,16.667,14,,9.524
01/08/2023,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,27,116,0,29,0,3,99,93,0,0,9,97,290.32,0,1247.31,32.26,3,92,147,126,,85.714,16,,17.391,14,,9.524
01/15/23,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,92,0,0,2,99,0,0,1260.87,32.61,0,87,147,126,,85.714,16,,18.391,14,,9.524
01/22/23,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,87,0,0,0,99,0,0,1333.33,34.48,0,81,147,126,,85.714,13,,16.049,14,,9.524
01/29/23,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,81,0,0,0,99,0,0,1432.1,37.04,,89,147,126,,85.714,21,,23.596,16,,10.884
02/05/2023,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,89,0,0,0,99,0,0,1303.37,33.71,,98,147,126,,85.714,21,,21.429,16,,10.884
02/12/2023,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,95,0,0,0,99,0,0,1221.05,31.58,,91,147,126,,85.714,22,,24.176,16,,10.884
02/19/23,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,91,0,0,0,99,0,0,1274.73,32.97,,90,147,126,,85.714,23,,25.556,16,,10.884
02/26/23,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,90,0,0,0,99,0,0,1288.89,33.33,,90,147,126,,85.714,24,,26.667,16,,10.884
03/05/2023,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,90,0,0,0,99,0,0,1288.89,33.33,,91,147,126,,85.714,23,,25.275,16,,10.884
03/12/2023,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,91,0,0,0,99,0,0,1274.73,32.97,,93,151,131,,86.755,34,,36.559,16,,10.596
03/19/23,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,93,0,0,0,99,0,0,1247.31,32.26,,95,151,131,,86.755,36,,37.895,16,,10.596
03/26/23,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,93,0,0,0,99,0,0,1247.31,32.26,,95,151,131,,86.755,36,,37.895,16,,10.596
04/02/2023,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,95,0,0,0,99,0,0,1221.05,31.58,,95,151,131,,86.755,38,,40,16,,10.596
04/09/2023,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,88,0,0,0,99,0,0,1318.18,34.09,,91,151,131,,86.755,35,,38.462,16,,10.596
04/16/23,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,91,0,0,0,99,0,0,1274.73,32.97,,92,151,131,,86.755,35,,38.043,16,,10.596
04/23/23,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,92,0,0,0,99,0,0,1260.87,32.61,,93,151,131,,86.755,36,,38.71,16,,10.596
04/30/23,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,89,0,0,0,99,0,0,1303.37,33.71,,89,151,131,,86.755,36,,40.449,16,,10.596
05/07/2023,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,86,0,0,0,99,0,0,1348.84,34.88,,90,151,131,,86.755,36,,40,16,,10.596
05/14/23,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,90,0,0,0,99,0,0,1288.89,33.33,,89,151,131,,86.755,36,,40.449,16,,10.596
05/21/23,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,88,0,0,0,99,0,0,1318.18,34.09,,93,151,131,,86.755,36,,38.71,16,,10.596
05/28/23,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,93,0,0,0,99,0,0,1247.31,32.26,,93,151,131,,86.755,36,,38.71,16,,10.596
06/04/2023,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,93,0,0,0,99,0,0,1247.31,32.26,,98,151,131,,86.755,36,,36.735,16,,10.596
06/11/2023,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,98,0,0,0,99,0,0,1183.67,30.61,,99,151,131,,86.755,36,,36.364,16,,10.596
06/18/23,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,96,0,0,0,99,0,0,1208.33,31.25,0,96,151,131,,86.755,36,,37.5,16,,10.596
06/25/23,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,95,0,0,0,99,0,0,1221.05,31.58,0,98,151,131,,86.755,37,,37.755,16,,10.596
07/02/2023,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,95,0,0,0,99,0,0,1221.05,31.58,0,94,151,131,,86.755,37,,39.362,16,,10.596
07/09/2023,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,94,0,0,0,99,0,0,1234.04,31.91,0,90,151,131,,86.755,35,,38.889,16,,10.596
07/16/23,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,93,0,0,0,99,0,0,1247.31,32.26,0,93,151,131,,86.755,35,,37.634,16,,10.596
07/23/23,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,97,0,0,0,99,0,0,1195.88,30.93,0,96,151,131,,86.755,35,,36.458,16,,10.596
07/30/23,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,96,0,0,0,99,0,0,1208.33,31.25,0,97,151,131,,86.755,35,,36.082,16,,10.596
08/06/2023,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,95,0,0,0,99,0,0,1221.05,31.58,0,93,151,131,,86.755,33,,35.484,16,,10.596
08/13/23,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,93,0,0,0,99,0,0,1247.31,32.26,0,95,142,122,,85.915,33,,34.737,16,,11.268
08/20/23,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,95,0,0,0,99,0,0,1221.05,31.58,0,97,142,122,,85.915,36,,37.113,16,,11.268
08/27/23,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,95,0,0,0,99,0,0,1221.05,31.58,0,90,142,122,,85.915,35,,38.889,16,,11.268
09/03/2023,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,89,0,0,0,99,0,0,1303.37,33.71,0,97,142,122,,85.915,37,,38.144,16,,11.268
09/10/2023,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,97,0,0,0,99,0,0,1195.88,30.93,0,98,142,122,,85.915,36,,36.735,16,,11.268
09/17/23,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,94,0,0,0,99,0,0,1234.04,31.91,0,95,142,122,,85.915,36,,37.895,16,,11.268
09/24/23,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,91,0,0,0,99,0,0,1274.73,32.97,0,91,142,122,,85.915,36,,39.56,16,,11.268
10/01/2023,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,91,0,0,0,99,0,0,1274.73,32.97,0,93,,,,,,,,,,
10/08/2023,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,93,0,0,0,99,0,0,1247.31,32.26,0,96,,,,,,,,,,
10/15/23,105449,MIAMI SHORES NURSING AND REHAB CENTER,9380 NW 7TH AVENUE,MIAMI,FL,33150,3057598711,Miami-Dade,Y,Y,0,116,0,29,0,3,99,96,0,0,0,99,0,0,1208.33,31.25,0,,,,,,,,,,,
05/24/20,105451,PENINSULA REHABILITATION AND NURSING CENTER,900 BECKETT WAY,TARPON SPRINGS,FL,34689,7279340876,Pinellas,Y,Y,0,0,0,0,0,0,120,118,0,0,0,0,0,0,0,0,,,,,,,,,,,,
05/31/20,105451,PENINSULA REHABILITATION AND NURSING CENTER,900 BECKETT WAY,TARPON SPRINGS,FL,34689,7279340876,Pinellas,Y,Y,0,0,0,0,0,0,120,118,0,0,0,0,0,0,0,0,,,,,,,,,,,,
06/07/2020,105451,PENINSULA REHABILITATION AND NURSING CENTER,900 BECKETT WAY,TARPON SPRINGS,FL,34689,7279340876,Pinellas,Y,Y,0,0,0,0,0,0,120,119,0,0,0,0,0,0,0,0,,,,,,,,,,,,
06/14/20,105451,PENINSULA REHABILITATION AND NURSING CENTER,900 BECKETT WAY,TARPON SPRINGS,FL,34689,7279340876,Pinellas,Y,Y,0,0,0,0,0,0,120,118,0,0,1,1,0,0,0,0,,,,,,,,,,,,
06/21/20,105451,PENINSULA REHABILITATION AND NURSING CENTER,900 BECKETT WAY,TARPON SPRINGS,FL,34689,7279340876,Pinellas,Y,Y,0,0,0,0,0,0,120,116,0,0,0,1,0,0,0,0,,,,,,,,,,,,
06/28/20,105451,PENINSULA REHABILITATION AND NURSING CENTER,900 BECKETT WAY,TARPON SPRINGS,FL,34689,7279340876,Pinellas,Y,Y,10,10,0,0,0,0,120,116,0,0,4,5,86.21,0,86.21,0,,,,,,,,,,,,
07/05/2020,105451,PENINSULA REHABILITATION AND NURSING CENTER,900 BECKETT WAY,TARPON SPRINGS,FL,34689,7279340876,Pinellas,Y,Y,10,20,2,2,2,2,120,106,0,0,4,9,94.34,18.87,188.68,18.87,,,,,,,,,,,,
07/12/2020,105451,PENINSULA REHABILITATION AND NURSING CENTER,900 BECKETT WAY,TARPON SPRINGS,FL,34689,7279340876,Pinellas,Y,Y,26,46,8,10,7,9,120,97,0,0,7,16,268.04,72.16,474.23,92.78,,,,,,,,,,,,
